VendorNumber,VendorName,Brand,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,Description,TotalSalesQuantity,TotalSalesPrice,TotalSalesDollars,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio,UnitPurchasePrice,OrderSize,UnsoldInventoryValue
17035,PERNOD RICARD USA,3457,22.38,34.99,1750.0,4187.0,93705.05999999943,Olmeca Altos Plata Tequila,4162.0,111210.49000000078,146813.3799999999,7651.020000000033,123780.21999999997,53108.32000000046,36.174032639259785,0.9940291378074994,1.5667604289458945,22.379999999999864,large,559.5
3924,HEAVEN HILL DISTILLERIES,3660,21.05,27.99,1750.0,4447.0,93609.35000000063,Deep Eddy Ruby Red Vodka,3875.0,67247.19000000079,100757.25000000083,7121.98000000001,14069.869999999995,7147.900000000198,7.094179327046082,0.8713739599730155,1.076358825266922,21.050000000000143,large,12040.6
4425,MARTIGNETTI COMPANIES,10236,7.81,14.99,750.0,11985.0,93602.85000000053,Layer Cake Malbec Mendoza,12944.0,80862.05000000246,178565.5999999995,1443.7600000000366,144929.24,84962.74999999898,47.58069303382018,1.0800166875260742,1.9076940499140624,7.810000000000044,large,-7489.79
17035,PERNOD RICARD USA,8184,1.55,1.99,50.0,60365.0,93565.74999999996,Kahlua,59842.0,31366.37999999726,119085.580000001,3118.990000000007,123780.21999999997,25519.83000000105,21.42982382921663,0.9913360390955024,1.2727475598710112,1.5499999999999994,large,810.65
6213,MHW LTD,8398,33.33,46.99,750.0,2803.0,93423.98999999983,Casamigos Blanco,2907.0,107728.40000000058,144663.93,2291.8599999999933,9621.580000000002,51239.94000000016,35.41998340567698,1.0371031038173386,1.5484666197622288,33.32999999999994,large,-3466.3199999999997
3960,DIAGEO NORTH AMERICA INC,8898,18.83,25.99,1750.0,4944.0,93095.51999999983,Yukon Jack,4910.0,87716.25000000186,127610.90000000026,9025.260000000088,257032.07000000007,34515.38000000043,27.04736037438836,0.9931229773462783,1.3707523197679168,18.829999999999966,large,640.2199999999999
3960,DIAGEO NORTH AMERICA INC,2476,16.79,22.99,750.0,5543.0,93066.97000000013,Crown Royal Maple Whisky,6614.0,107038.31000000084,157718.86000000057,5213.189999999917,257032.07000000007,64651.890000000436,40.991857283269866,1.193216669673462,1.6946813676216206,16.790000000000024,large,-17982.09
3924,HEAVEN HILL DISTILLERIES,3863,15.5,24.99,1750.0,6003.0,93046.5,Evan Williams Honey Reserve,5537.0,83491.11000000202,117859.63000000056,10177.720000000147,14069.869999999995,24813.130000000558,21.05312056384399,0.9223721472597035,1.2666745122062684,15.5,large,7223.0
17035,PERNOD RICARD USA,3201,21.96,29.99,750.0,4226.0,92802.95999999942,Plymouth Gin,4142.0,84819.88000000159,124822.58000000026,3264.3399999999756,123780.21999999997,32019.62000000084,25.652105572566096,0.9801230477993375,1.3450280034171436,21.959999999999862,large,1844.64
1128,BROWN-FORMAN CORP,5297,10.76,13.99,750.0,8616.0,92708.15999999993,Southern Comfort,8010.0,65972.66000000117,115819.9000000009,6309.769999999912,68601.68000000001,23111.740000000966,19.95489548859979,0.9296657381615598,1.2492956391325314,10.759999999999993,large,6520.5599999999995
516,BANFI PRODUCTS CORP,18347,8.58,14.99,750.0,10798.0,92646.84000000014,Banfi Pnt Grigio San Angelo,10202.0,71506.63000000174,156530.98000000036,1137.0600000000284,8510.410000000002,63884.14000000022,40.81245770006683,0.9448045934432302,1.6895447270516741,8.580000000000013,large,5113.68
4425,MARTIGNETTI COMPANIES,28856,11.45,19.99,750.0,8085.0,92573.24999999997,Seghesio Znfdl Sonoma,7099.0,70874.51000000085,148531.85000000006,790.8200000000109,144929.24,55958.60000000009,37.674478571431024,0.8780457637600495,1.604479155695626,11.449999999999996,large,11289.699999999999
660,SAZERAC NORTH AMERICA INC.,2783,10.06,14.99,1750.0,9191.0,92461.46000000101,Lauders Scotch,9159.0,79631.07000000277,137384.41000000056,16831.57000000037,17932.329999999994,44922.949999999546,32.698724695181475,0.9965183331519966,1.4858559447363155,10.06000000000011,large,321.92
1392,CONSTELLATION BRANDS INC,3220,14.72,18.99,1750.0,6272.0,92323.84000000113,Svedka Clementine Vodka,5609.0,75140.11000000172,108114.9100000009,10309.530000000137,79528.99,15791.069999999774,14.605820788270224,0.8942920918367347,1.171040004401892,14.72000000000018,large,9759.36
3252,E & J GALLO WINERY,34427,13.81,21.99,750.0,6685.0,92319.85000000037,Frei Bros RSV Cab Svgn Alex,5774.0,65796.90000000069,119405.58000000051,641.8700000000086,61966.909999999996,27085.73000000014,22.683805899188318,0.8637247569184742,1.293390099745613,13.810000000000056,large,12580.91
12546,JIM BEAM BRANDS COMPANY,361,14.28,19.99,750.0,6458.0,92220.2399999983,Effen Cucumber Vodka,6292.0,88348.26000000226,132057.07999999996,4957.829999999927,123880.96999999999,39836.840000001655,30.166379568593875,0.9742954475069681,1.4319750198004515,14.279999999999736,large,2370.48
9165,ULTRA BEVERAGE COMPANY LLP,18013,4.69,7.99,750.0,19643.0,92125.66999999923,Cecchi Sangiovese,19741.0,55814.15000000084,153620.5900000005,2206.730000000069,68054.70000000003,61494.920000001264,40.03038915551689,1.0049890546250573,1.6675112376387795,4.68999999999996,large,-459.62000000000006
3960,DIAGEO NORTH AMERICA INC,8440,14.72,18.99,750.0,6255.0,92073.59999999967,Bailey's Espresso Creme,5692.0,77717.91000000176,115722.080000001,4485.54999999995,257032.07000000007,23648.480000001335,20.43558152428744,0.9099920063948841,1.256843221075329,14.719999999999947,large,8287.36
660,SAZERAC NORTH AMERICA INC.,5367,5.83,9.99,750.0,15786.0,92032.38000000114,Sambuca di Amore,15699.0,70905.96000000276,146209.510000001,12361.369999999952,17932.329999999994,54177.12999999986,37.054450151703186,0.9944887875332573,1.5886746599403296,5.830000000000072,large,507.21
480,BACARDI USA INC,1330,38.27,49.99,1750.0,2403.0,91962.80999999976,Grey Goose Glass Pack,2690.0,59877.290000000256,136831.10000000012,4943.319999999991,89286.26999999999,44868.29000000036,32.79100292258143,1.1194340407823553,1.4878960310151514,38.269999999999904,large,-10983.490000000002
1128,BROWN-FORMAN CORP,405,28.45,36.99,1750.0,3232.0,91950.4,Jack Daniels & Coke,3235.0,50068.55999999999,120414.6500000002,5944.139999999992,68601.68000000001,28464.250000000204,23.638527371877224,1.0009282178217822,1.309560915450071,28.45,large,-85.35
9165,ULTRA BEVERAGE COMPANY LLP,32831,6.75,11.99,750.0,13610.0,91867.5,Carpineto Dogajolo Tuscan Rd,16312.0,74581.79000000273,181998.8800000005,1820.830000000063,68054.70000000003,90131.3800000005,49.52304102091192,1.1985304922850846,1.9811019130813454,6.75,large,-18238.5
3252,E & J GALLO WINERY,11957,9.93,14.99,750.0,9246.0,91812.78000000116,Souverain Cab Svgn N Cst,9185.0,56664.55000000125,110650.7500000011,1022.4800000000305,61966.909999999996,18837.969999999943,17.02471063232717,0.9934025524551158,1.2051780808728338,9.930000000000126,large,605.73
8664,"STOLI GROUP,(USA) LLC",3487,12.77,16.99,750.0,7187.0,91777.99000000057,Stolichnaya Blueberi,7122.0,89081.3300000029,130139.78000000012,5611.809999999903,18544.489999999998,38361.78999999954,29.477374250978073,0.9909558925838319,1.417984638800646,12.77000000000008,large,830.05
1128,BROWN-FORMAN CORP,62,28.67,36.99,750.0,3200.0,91744.0000000001,Herradura Silver Tequila,3125.0,90154.5100000014,119863.75000000054,2463.1799999999917,68601.68000000001,28119.750000000437,23.459761604321834,0.9765625,1.3065023325776117,28.67000000000003,large,2150.25
17035,PERNOD RICARD USA,22019,9.73,14.99,750.0,9424.0,91695.5199999996,Mumm Napa Brut Rose,9803.0,72758.61000000182,167619.57000000053,1093.6600000000217,123780.21999999997,75924.05000000093,45.29545684910222,1.040216468590832,1.828001738798158,9.729999999999958,large,-3687.67
2242,DELICATO VINEYARDS INC,44334,7.84,11.99,750.0,11671.0,91500.64000000087,Noble Vines 337 Cab Svgn,11622.0,61009.45000000093,142137.78000000046,1296.4100000000285,7982.649999999999,50637.13999999959,35.625391081807685,0.9958015594207865,1.5534074952918264,7.8400000000000745,large,384.15999999999997
3252,E & J GALLO WINERY,7716,3.79,5.99,750.0,24130.0,91452.70000000061,Andre Brut,23971.0,34153.76999999896,140239.7900000006,2686.9800000000473,61966.909999999996,48787.08999999998,34.788336462853934,0.993410692084542,1.5334680113326304,3.7900000000000253,large,602.61
1587,VINEYARD BRANDS INC,8018,4.6,6.99,750.0,19854.0,91328.39999999902,La Vieille Ferme Red Ventoux,19622.0,41103.31999999896,141699.2800000009,2196.060000000047,6070.089999999999,50370.88000000188,35.54773178805253,0.9883146972902186,1.5515357763850284,4.599999999999951,large,1067.1999999999998
12546,JIM BEAM BRANDS COMPANY,1397,10.76,16.99,750.0,8484.0,91287.83999999992,Jim Beam Kentucky Fire,8220.0,87668.31000000282,122786.30000000111,6478.119999999901,123880.96999999999,31498.460000001185,25.65307367352946,0.9688826025459689,1.345045517562922,10.759999999999991,large,2840.64
2561,EDRINGTON AMERICAS,2522,36.92,47.99,750.0,2466.0,91044.71999999975,The Macallan 10 Yr Fine Oak,2336.0,95408.10000000068,117841.64000000025,1842.2699999999998,9654.500000000002,26796.920000000493,22.73977178185948,0.9472830494728305,1.2943270076507518,36.9199999999999,large,4799.6
3252,E & J GALLO WINERY,16806,5.3,9.99,750.0,17166.0,90979.80000000102,Apothic Winemakers White,16757.0,59058.7100000015,147400.08000000066,1871.2900000000507,61966.909999999996,56420.279999999635,38.27696701385738,0.9761738319934755,1.6201407345366663,5.300000000000059,large,2167.7
3960,DIAGEO NORTH AMERICA INC,4390,33.33,45.99,750.0,2721.0,90690.92999999992,Ron Zacapa 23 Yr Old Rum,2627.0,92277.48000000109,117983.73000000042,2071.119999999999,257032.07000000007,27292.800000000498,23.132681090859222,0.9654538772510106,1.3009429939686419,33.32999999999997,large,3133.02
6213,MHW LTD,5221,8.59,11.99,375.0,10557.0,90684.63000000066,RumChata Liqueur,10355.0,75001.14000000281,122543.95000000145,4063.0099999999893,9621.580000000002,31859.320000000793,25.998280616872897,0.9808657762621957,1.351319953557737,8.590000000000062,large,1735.18
3924,HEAVEN HILL DISTILLERIES,4382,10.44,13.99,1750.0,8686.0,90681.83999999908,Admiral Nelson Spiced Rum,8561.0,66565.83000000111,122358.3900000008,15732.310000000318,14069.869999999995,31676.55000000172,25.888335078617423,0.985609026018881,1.3493152543001117,10.439999999999895,large,1305.0
1392,CONSTELLATION BRANDS INC,2117,5.88,8.99,750.0,15415.0,90640.19999999853,Black Velvet Traveler,15292.0,87257.53000000493,129924.08000000191,12047.209999999865,79528.99,39283.88000000338,30.236027070580608,0.9920207590009731,1.433404604138164,5.879999999999905,large,723.24
1128,BROWN-FORMAN CORP,8910,0.77,0.99,50.0,117443.0,90431.10999999994,Finlandia Vodka,116112.0,15089.57999999808,114950.88000000006,6087.6999999999825,68601.68000000001,24519.77000000012,21.33065010028641,0.9886668426385565,1.2711430833924313,0.7699999999999995,large,1024.8700000000001
11567,CAMPARI AMERICA,3515,15.5,19.99,1750.0,5821.0,90225.5,Skyy Infusions Citrus Vodka,5974.0,83154.21000000226,121365.26000000077,10980.060000000185,20964.809999999998,31139.760000000766,25.65788595517413,1.026284143617935,1.3451325844689226,15.5,large,-2371.5
8150,SEA HAGG DISTILLERY LLC,3598,10.21,13.99,750.0,8830.0,90154.29999999981,Ice Pik Vodka,7884.0,51258.199999999946,106611.160000001,6209.579999999942,935.5199999999999,16456.86000000118,15.436338934874197,0.8928652321630804,1.182541043522064,10.20999999999998,large,9658.660000000002
8004,SAZERAC CO INC,3899,2.2,2.99,375.0,40916.0,90015.20000000013,Platinum 7X Distilled Vodka,40782.0,62275.92000000321,162720.18000000238,16036.490000000113,50293.62000000002,72704.98000000225,44.68098548071984,0.9967249975559683,1.8076967001128936,2.2000000000000033,large,294.8
1392,CONSTELLATION BRANDS INC,6647,4.99,8.99,750.0,18021.0,89924.79000000047,Estancia Chard,18847.0,56577.510000000715,163534.03000000032,2107.7400000000457,79528.99,73609.23999999985,45.011573432147244,1.0458354142389434,1.8185644915045056,4.990000000000026,large,-4121.74
1392,CONSTELLATION BRANDS INC,6938,4.69,9.99,1500.0,19157.0,89846.3299999983,Vendange Chard,18819.0,55724.60000000106,150520.8100000011,4223.370000000104,79528.99,60674.480000002804,40.309695383649846,0.9823563188390667,1.6753139499410155,4.689999999999912,large,1585.22
8004,SAZERAC CO INC,5297,10.76,13.99,750.0,8334.0,89673.84000000004,Southern Comfort,8807.0,67040.08000000138,123209.93000000092,6937.109999999943,50293.62000000002,33536.090000000884,27.21865843118378,1.056755459563235,1.3739785203800894,10.760000000000005,large,-5089.48
8004,SAZERAC CO INC,5296,21.01,28.99,1750.0,4262.0,89544.61999999982,Southern Comfort 100 Proof,3448.0,68793.27000000079,99957.52000000057,6337.639999999996,50293.62000000002,10412.90000000075,10.417325279779542,0.8090098545283905,1.1162872766672165,21.00999999999996,large,17102.140000000003
9552,M S WALKER INC,3041,5.83,9.99,1750.0,15351.0,89496.33000000069,Zhenka Pink Lemonade Vodka,15317.0,58415.630000000805,140309.83000000124,28145.590000000615,55551.819999999985,50813.50000000055,36.215210295672165,0.9977851605758582,1.567771885171159,5.8300000000000445,large,198.22
3924,HEAVEN HILL DISTILLERIES,5165,13.33,19.99,750.0,6713.0,89484.28999999994,Hpnotiq Liqueur,6594.0,91046.62000000231,126652.06000000058,5196.919999999906,14069.869999999995,37167.770000000644,29.346360414509228,0.9822732012513035,1.415355253978108,13.329999999999991,large,1586.27
17035,PERNOD RICARD USA,3584,12.49,16.99,750.0,7164.0,89478.36000000022,Absolut Raspberri,7178.0,93176.25000000276,126690.22000000076,5657.629999999895,123780.21999999997,37211.86000000054,29.37232250445245,1.0019542155220547,1.4158755256578288,12.49000000000003,large,-174.86
3252,E & J GALLO WINERY,8189,25.59,31.99,1750.0,3490.0,89309.09999999941,Camarena Silver Tequila,4279.0,102112.0800000011,136885.2100000001,7866.390000000049,61966.909999999996,47576.1100000007,34.75620923546135,1.2260744985673353,1.5327129038362386,25.58999999999983,large,-20190.51
3960,DIAGEO NORTH AMERICA INC,3820,13.33,22.99,1750.0,6699.0,89297.67,Smirnoff Citrus Vodka,6719.0,95962.61000000197,138642.81000000014,12350.250000000244,257032.07000000007,49345.140000000145,35.59156078847514,1.0029855202268996,1.5525915737779066,13.33,large,-266.6
9819,TREASURY WINE ESTATES,39146,6.53,9.99,750.0,13672.0,89278.16000000086,Matua Svgn Bl Marlboro,13573.0,60797.2000000009,157800.27000000066,1516.2300000000344,14836.570000000005,68522.1099999998,43.423316069104004,0.9927589233469866,1.7675125697034877,6.530000000000063,large,646.47
4425,MARTIGNETTI COMPANIES,42874,11.38,21.99,750.0,7835.0,89162.29999999976,Decoy by Duckhorn Red Sonoma,7259.0,61867.19000000054,137588.8099999999,809.3800000000099,144929.24,48426.510000000155,35.19654687034519,0.9264837268666242,1.5431276447556903,11.379999999999969,large,6554.88
12546,JIM BEAM BRANDS COMPANY,4686,42.96,54.99,1750.0,2075.0,89141.99999999984,Courvoisier VS Cognac,2026.0,76588.74000000072,108205.74000000034,3724.3499999999926,123880.96999999999,19063.7400000005,17.618048728284137,0.9763855421686747,1.213858114020333,42.95999999999992,large,2105.04
12546,JIM BEAM BRANDS COMPANY,4410,7.93,9.99,750.0,11240.0,89133.20000000148,Cruzan Mango Flavored Rum,11304.0,66591.90000000187,113891.9600000009,8904.169999999962,123880.96999999999,24758.759999999413,21.73881281874438,1.0056939501779358,1.277772592030792,7.930000000000132,large,-507.52
9165,ULTRA BEVERAGE COMPANY LLP,24829,7.53,11.99,750.0,11824.0,89034.72000000044,Cecchi Chianti Classico,11502.0,62216.0200000013,133815.98000000042,1281.950000000036,68054.70000000003,44781.25999999998,33.46480741687191,0.972767253044655,1.5029640122415138,7.530000000000037,large,2424.66
8112,MOET HENNESSY USA INC,39523,15.53,22.99,750.0,5728.0,88955.84000000021,Cloudy Bay Svgn Bl Marlboro,5508.0,52307.430000000095,132992.9200000002,615.0500000000055,48347.26,44037.07999999997,33.11234913858566,0.9615921787709497,1.4950442826463093,15.530000000000037,large,3416.6
7245,PROXIMO SPIRITS INC.,2951,28.78,39.99,1750.0,3087.0,88843.85999999924,Old Bushmills Irish Whiskey,3135.0,100769.63000000097,129456.65000000021,5763.889999999952,38994.78000000001,40612.79000000097,31.37172945538209,1.0155490767735667,1.4571254558278008,28.779999999999756,large,-1381.44
2242,DELICATO VINEYARDS INC,42462,6.89,9.99,750.0,12885.0,88777.64999999905,Gnarly Head Old Vine Znfdl,12592.0,58040.13000000086,125609.92000000138,1403.3700000000404,7982.649999999999,36832.27000000233,29.322739796348827,0.9772603802871556,1.4148822366891074,6.889999999999926,large,2018.77
7239,REMY COINTREAU USA INC,2280,27.4,36.99,750.0,3239.0,88748.59999999979,The Botanist Islay Dry Gin,2662.0,78847.89000000103,99373.38000000032,2098.8399999999956,16978.669999999995,10624.780000000537,10.691776811858974,0.8218585983328188,1.1197177194907926,27.399999999999935,large,15809.8
1392,CONSTELLATION BRANDS INC,38850,4.65,7.99,750.0,19075.0,88698.75000000083,Ravenswood Vntrs Bl Cab Svgn,19025.0,49594.870000001116,143317.3500000023,2126.930000000064,79528.99,54618.600000001476,38.11024973598842,0.9973787680209698,1.6157764342789607,4.650000000000044,large,232.50000000000003
12546,JIM BEAM BRANDS COMPANY,8673,7.87,9.99,750.0,11267.0,88671.2900000008,Skinnygirl Margarita,11256.0,64475.40000000126,122034.44000000061,8864.369999999992,123880.96999999999,33363.14999999982,27.339126561321258,0.9990236975237419,1.3762565087301597,7.87000000000007,large,86.57000000000001
480,BACARDI USA INC,2628,23.43,31.99,750.0,3780.0,88565.40000000034,Dewars Special RSV 12-Yr,3547.0,89305.95000000169,112630.53000000081,2796.8699999999862,89286.26999999999,24065.13000000047,21.366435903302857,0.9383597883597884,1.2717215752427062,23.430000000000092,large,5459.19
8004,SAZERAC CO INC,3218,10.23,12.99,750.0,8654.0,88530.41999999933,Firefly Sweet Tea Vodka,8548.0,71182.96000000191,114734.5200000002,6734.349999999928,50293.62000000002,26204.100000000864,22.838898005587875,0.9877513288652646,1.2959897852060462,10.229999999999922,large,1084.38
9819,TREASURY WINE ESTATES,19636,7.99,11.99,750.0,11075.0,88489.25000000071,Ch St Jean Chard Sonoma Cst,9905.0,50310.03999999999,118760.9500000005,1105.4600000000223,14836.570000000005,30271.699999999793,25.48960748461482,0.8943566591422122,1.3420946612159053,7.990000000000064,large,9348.300000000001
1587,VINEYARD BRANDS INC,7302,6.42,10.99,750.0,13777.0,88448.33999999928,Marques de Caceres Rioja Re,13085.0,63660.19000000101,147412.15000000058,1459.6100000000388,6070.089999999999,58963.81000000129,39.999287711359656,0.9497713580605357,1.6666468811059854,6.419999999999948,large,4442.64
